ID	PG.ProteinDescriptions	PG.Qvalue	PCK1	PCK2	PCK3	PCK4	PCK5	PHC1	PHC2	PHC3	PHC4	PHC5	CK1	CK2	CK3	CK4	CK5	HC1	HC2	HC3	HC4	HC5
AIE42712	"immunoglobulin heavy chain variable region, partial"	0.002463118	10515.6875	2893.609131	1484.833496	12379.6875	2391.80127	5593.930664	10188.16113	3801.855713	7327.312988	12273.45215	14016.17188	2693.91333	5557.287598	7861.35791	5777.391113	9519.384766	2076.372803	3256.670654	5735.428711	11776.02246
AIE42721	"immunoglobulin heavy chain variable region, partial"	0.002237012	14620.25977	5414.952148	7898.732422	28606.88086	11937.70898	28543.58203	29932.77734	14205.01758	24298.49414	39675.19922	11970.83203	16088.69629	16406.44531	15272.33887	18128.56641	25742.01367	33704.94531	10820.66602	29279.54688	17062.50586
AIE42726	"immunoglobulin heavy chain variable region, partial"	0.002463118	4450.325195	13999.04785	3321.662109	10425.92773	14668.85352	22883.42188	6128.305176	7367.365723	19232.96484	63512.40625	5502.666504	25719.57813	6913.236816	7178.939941	18981.0625	20344.02539	6863.376953	623.6337891	43080.12109	34453.99219
F1MY85	Complement C5a anaphylatoxin OS=Bos taurus OX=9913	0.001270967	89940.66406	87974.30469	93780.14844	48830.12109	86091.54688	124252.6875	105259.4219	125342.6797	117323.7891	122567.4375	84405.32813	98537.25781	78743.625	69069.42188	92273.15625	97187.83594	107734.5469	142717.8438	139198.2031	114831.1406
ANN46374	"membrane-bound immunoglobulin gamma3 heavy chain constant region, partial;secreted immunoglobulin gamma3 heavy chain constant region, partial"	0.002463118	37971.64453	8701.967773	5770.452637	12792.30078	5730.463379	23757.18359	15381.75879	58051.76563	4648.549805	20317.91016	68039.97656	16111.09668	27194.16406	1.304613352	1	16115.03906	56557.76953	102557.7266	9101.742188	21385.02148
ANN46378	"membrane-bound immunoglobulin gamma2 heavy chain constant region, partial;secreted immunoglobulin gamma2 heavy chain constant region, partial"	0.005023047	18823.14258	4627.722168	3941.379639	21707.01758	9806.827148	8287.235352	2208.863525	2480.829346	3337.532227	19770.38281	29295.21289	8111.518555	10137.76465	19218.50586	11845.40039	14182.45605	15124.44922	19004.57422	5600.308594	10016.48926
AQT27056	immunoglobulin gamma heavy chain	0.000718599	17189952	24963130	23808704	28256462	19604112	73538352	72275600	25564666	50111760	47303520	21022210	28870200	24373776	28542002	26473060	65638992	96230640	29359216	79569592	43662372
AQT27060	immunoglobulin gamma heavy chain	0.002463118	259062.4531	298419.3125	336955.0625	2366036.5	573043.125	1718679.25	860694.75	972946.625	548805.8125	1194364.375	612196.125	801675	1823687.75	1551529	905135.5	1258004.625	1052485.75	2148691	1496865.125	812299.375
G3MXM7	Uncharacterized protein OS=Bos taurus OX=9913	0.010266437	1	1	1	1	5523.54541	8030.643066	1	1	2265.397461	42785.12891	1	2439.064941	831.043457	1	53571.87109	9478.098633	5099.188965	10007.6875	13329.24707	1568.716553
E1BKT7	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	466294.375	608050.5625	735787.0625	2134800.25	806509.1875	2258082.5	1967519.875	1625735.875	850732.125	1481513.25	668412.6875	730398.5625	1006824.438	1792894.75	783106.25	2003242.25	2204841.25	2000268.375	1510319.125	1251612.875
G3N033	Uncharacterized protein OS=Bos taurus OX=9913	0.003143957	11537.98242	7731.563965	22828.99219	9411.211914	22509.07031	56960.1875	45819.15234	31471.4668	27859.92383	81742.89063	9344.486328	23992.70117	28208.38477	7330.490723	24908.22852	53819.01563	55126.31641	30088.56641	45291.79688	43428.95313
G5E6C8	Uncharacterized protein OS=Bos taurus OX=9913	0.008232462	5585.547363	6043.806152	1177.23584	36337.67969	11991.89551	4897.026367	7754.13916	14678.78516	1	5882.193359	2221.297852	5548.910156	6809.781738	21495.36719	13546.49609	13880.87891	21969.51953	11054.4082	6732.383789	4731.566895
ASN79576	"immunoglobulin light chain variable region, partial"	0.000142068	127534.6406	103214.6094	162928.1875	254938.1406	104258.0391	207959.2656	446578.1563	265755.5625	178078.4531	315477.5625	208637.9063	128932.9063	177578.3594	261019.6094	126024.4766	222527.6406	571728.1875	253458.25	230077.5938	266909.8438
G3MY71	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	12826.625	6845.37207	7196.705566	13288.34668	10454.39941	16984.54688	16139.82813	3626.588379	17008.52539	37132.75	19369.08008	11191.54883	18058.87109	9456.863281	13281.28711	14010.15625	25408.87109	2355.308594	31761.15234	40290.30469
G3MXX7	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	2.037606478	806.4620972	1953.318848	14936.35254	4233.357422	16884.28125	7847.471191	5268.098633	1688.294434	15252.64355	1014.246643	3869.438232	3606.179199	12325.75391	4143.960938	19529.92188	7288.800781	7278.880371	6144.847656	13475.72754
G3MYJ8	Uncharacterized protein OS=Bos taurus OX=9913	0.007057906	1	2674.872559	2174.980957	7298.879395	3129.270996	7751.793457	11086.83691	7173.045898	3222.939453	5390.782715	4088.758545	3447.787354	7374.116699	8932.454102	2869.402832	4933.623047	11633.04297	4296.661621	5668.100098	3550.78418
G3MYJ2	Uncharacterized protein OS=Bos taurus OX=9913	0.006936378	3461.322754	3831.838379	3763.882813	14756.39844	6110.066895	16015.68652	30396.27734	5183.690918	14467.29297	20396.30078	23380.60742	15377.8877	5749.552246	9329.533203	4321.072754	34973.99609	13904.34473	13894.71387	20792.33008	11598.15723
Q3ZCJ8	Dipeptidyl peptidase 1 OS=Bos taurus OX=9913	0.008767973	2.423022032	3689.047852	3160.822266	1	2841.662109	1	1	6011.682617	5437.256836	5944.364258	4267.311035	3967.739502	4239.794434	2417.082031	4787.007324	1	4013.633789	3310.309082	7201.439941	6097.231445
G3N2B5	Uncharacterized protein OS=Bos taurus OX=9913	0.085739421	1.59575963	1	3.231295347	1	9776.96582	1.580361485	647.6149292	1	1	422.1271362	1.136651993	1.514807582	1	1	8920.188477	1	1.688707471	1	1.70333147	1
CAA10182	"immunoglobulin heavy chain variable region, partial"	0.082717764	1.969941378	1	1.100233078	1	998.3410034	1406.163452	1896.774658	1082.590576	3142.777588	3197.910889	641.6362305	1171.796509	1	1	2692.788086	8645.106445	1.789740562	696.3185425	1448.680786	1119.892334
CAA10183	"immunoglobulin heavy chain variable region, partial"	0.002463118	8329.74707	1241.470825	1	5450.854492	1179.607422	605.2747803	1	1	2132.081055	1	1	415.5849304	1	1676.766968	414.4371643	2762.249023	1	534.5195313	4007.924316	1105.244995
G3N165	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	24954.8125	41629.70313	24852.33594	59793.39844	30087.65039	23672.11719	11899.42773	17163.06836	22745.375	46229.35156	31371.99219	62225.94141	38745.48438	43293.92969	25631.65625	29057.69336	11621.13086	21792.19336	38716.81641	34951.03125
CAA23710	kininogen II precursor	0.002201881	93951.90625	996.4925537	1520.94043	722.5216064	50142.03906	135765.7969	368376.8125	6372.273926	7605.595215	136860.1719	104833.3828	1690.202026	245.5078278	3725.169189	55080.63281	184414.0469	352176.625	9053.545898	2996.765137	167514.6094
CAA44700	anti-testosterone antibody	0.008099423	13535.91211	18246.71875	11752.85059	31632.87305	7445.883301	12165.84473	10739.9707	10495.07813	4731.854004	7494.839355	10882.9375	12134.36914	6694.111816	9857.429688	14847.80469	10253.44629	11066.91895	9882.459961	8932.101563	10779.86328
CAA67257	"CCP modules 3-12, with parts of CCP 2 and 13, partial"	0.00252854	688.6172485	13883.72852	7085.627441	3109.631104	6342.047852	15603.96191	10056.7832	15887.71973	2604.688477	13552.75488	1	12444.81445	6974.791504	2599.148926	7480.962402	10560.37988	10381.29102	16947.54688	1960.067627	10779.70996
G3N2T7	Arylsulfatase family member H OS=Bos taurus OX=9913	0.025476757	1	1	1	333.7901306	1	1.245562196	1	1519.286011	3607.138672	1	1	2552.484619	1	1	1635.273315	1058.721069	1619.046753	1.281603694	623.3134155	1900.36853
DAA13035	"solute carrier family 9 (sodium/hydrogen exchanger), member 2-like"	0.007215496	1460.254761	1	2.25089407	2221.726318	749.8693237	12.42890835	2222.4021	755.0426636	430.5809631	1180.078247	1184.104614	2346.550781	1	1961.784668	1497.487915	1	1	1	1436.61377	1262.051025
G3X6D0	FERM and PDZ domain containing 3 OS=Bos taurus OX=9913	0.046345383	1215.469727	1	1	984.9325562	1326.528198	1052.769531	1	2187.80249	1318.240479	1427.206299	2830.621826	648.0084839	409.3130188	1	871.2077026	1	2237.220215	2382.204346	1.026376843	831.8001099
DAA14047	ubiquitin specific protease 35-like	0.002463118	32086.87695	29042.25391	30582.13477	112012.1172	18080.44922	38898.74219	59323.57422	36283.40625	24218.44727	29311.9668	71767.86719	43147.14063	38693.61719	78517.41406	21584.63672	41746.60938	66362.9375	39702.03516	26754.66992	27334.55078
E1BHY2	Protein phosphatase 1 regulatory subunit 13B OS=Bos taurus OX=9913	0.026658433	1	6679.224121	2949.851563	1	3068.906738	1	1445.486572	2525.954346	2187.970703	1355.478271	533.2099609	1	1	1	1107.638428	1694.637329	497.3691101	1	1	1
E1BKZ1	Glutathione-disulfide reductase OS=Bos taurus OX=9913	0.007349686	2893.42627	683.6917725	2044.296875	4087.765869	1528.516724	420.3836365	7943.104004	3589.690186	2449.19043	1	2432.651123	1315.31189	1767.422119	1	1093.322754	2976.360596	1	1	2145.52417	1911.346558
DAA14688	deleted in malignant brain tumors 1;deleted in malignant brain tumors 1 protein isoform X1;deleted in malignant brain tumors 1 protein isoform X2;deleted in malignant brain tumors 1 protein isoform X3;deleted in malignant brain tumors 1 protein isoform X4;deleted in malignant brain tumors 1 protein isoform X5;deleted in malignant brain tumors 1 protein isoform X6;deleted in malignant brain tumors 1 protein isoform X7;deleted in malignant brain tumors 1 protein isoform X8;deleted in malignant brain tumors 1 protein isoform X9;deleted in malignant brain tumors 1 protein isoform X10;deleted in malignant brain tumors 1 protein isoform X11;deleted in malignant brain tumors 1 protein isoform X12;deleted in malignant brain tumors 1 protein isoform X13;deleted in malignant brain tumors 1 protein isoform X14;deleted in malignant brain tumors 1 protein isoform X15;deleted in malignant brain tumors 1 protein isoform X16;deleted in malignant brain tumors 1 protein isoform X17;deleted in malignant brain tumors 1 protein isoform X18;deleted in malignant brain tumors 1 protein isoform X19;deleted in malignant brain tumors 1 protein isoform X21;deleted in malignant brain tumors 1 protein isoform X22;deleted in malignant brain tumors 1 protein isoform X23;deleted in malignant brain tumors 1 protein isoform X24;deleted in malignant brain tumors 1 protein isoform X26;deleted in malignant brain tumors 1 protein isoform X27;deleted in malignant brain tumors 1 protein isoform X28;deleted in malignant brain tumors 1 protein isoform X30;deleted in malignant brain tumors 1 protein isoform X31;deleted in malignant brain tumors 1 protein isoform X32;deleted in malignant brain tumors 1 protein isoform X33;deleted in malignant brain tumors 1 protein isoform X34;deleted in malignant brain tumors 1 protein isoform X35;deleted in malignant brain tumors 1 protein isoform X36;deleted in malignant brain tumors 1 protein isoform X37;deleted in malignant brain tumors 1 protein isoform X38;deleted in malignant brain tumors 1 protein isoform X39;deleted in malignant brain tumors 1 protein isoform X40;deleted in malignant brain tumors 1 protein isoform X41;deleted in malignant brain tumors 1 protein isoform X42;deleted in malignant brain tumors 1 protein isoform X43	0.002463118	173.7063446	1347.700806	663.3861084	1.566422462	730.2485352	1.659027576	547.4995117	1765.698608	4568.753418	5591.709961	1.409191847	2754.310791	441.568512	683.4194946	2269.694092	6338.133301	345.0460815	2035.64209	5228.989746	5230.895508
F1N3I4	Myoferlin OS=Bos taurus OX=9913	0.003165886	112139.125	87909.21094	149714.6563	252589.1094	73854.6875	221626.0156	174876.2344	134181.3906	126242.6563	150621.8438	131729.0156	121800.2344	126304.5703	154064.375	62134	179619.0781	209252.2969	141331.5781	154215.5	158733.0156
E1B9B0	Uncharacterized protein OS=Bos taurus OX=9913	0.076406818	1	1	1852.108521	1203.932983	814.5814819	3553.026855	219.5050507	1	3010.402344	1	3125.32666	1	994.2958374	5597.867676	1	3646.768066	1198.518311	1	336.497406	1
F1MTV7	Argininosuccinate lyase OS=Bos taurus OX=9913	0.085904682	1214.767822	374.6528931	753.9672852	48050.97656	1	1	605.206665	1	413.9491272	2107.134277	2579.326172	1	466.3859253	1.292378664	1	1219.703247	1	3102.643799	314.5381775	415.138031
M5FHR8	Tektin-5 OS=Bos taurus OX=9913	0.050680597	2.107069731	2336.848633	419.3752136	1	1	1823.801025	375.2661133	672.8154907	1149.182617	816.9799194	1	3882.256836	8617.599609	1493.840698	272.1988831	740.677124	367.9547729	678.5032349	2591.073486	315.5764465
M5FMW1	Heterogeneous nuclear ribonucleoprotein A1-like OS=Bos taurus OX=9913	0.002463118	175649.7188	252686.5313	213735.9219	211094.7813	204211.9688	272688.1875	285064.8125	400002.5938	346834.1563	314937.3125	137725.0625	173435.875	165759.6563	184317.1406	164220.4688	213388.6094	266550.0938	275447.0313	339951.4063	278953.4063
F1MXT4	Uncharacterized protein OS=Bos taurus OX=9913	0.00083326	58716.87109	49791.30469	51546.60156	58523.99609	54337.98047	26488.5918	63993.72656	77913.5	58604.49609	85898.74219	94664.53906	71347.70313	66206.14844	76348.78906	56750.24609	73350.13281	30514.08398	82432.27344	67520.72656	66006.96094
F1MNM2	Phosphatidylinositol-glycan-specific phospholipase D OS=Bos taurus OX=9913	0.01542012	1	2754.325928	1088.850098	1	1127.634033	1115.860474	1393.006226	1536.412842	1	1	1.049022079	1722.99939	1008.72583	1	1	714.8452148	1065.240845	1566.122437	1.006206632	1
DAA16335	complement C4	0.00018693	370632.9063	310588.3438	365812.0625	314207.875	181663.9531	389644.4375	445889.0938	636293.25	513066.2188	264160.625	258415.4063	249836.125	384038	298873.7188	197592.0625	205745.4531	391648.625	551172.125	549172.5	326975.5
Q3ZCL0	Cysteine-rich secretory protein 2 OS=Bos taurus OX=9913	0.002463118	1704.490967	1553.831909	849.6953125	9524.579102	452.175354	4201.299805	12369.79199	1649.780396	2065.406494	9868.77832	2620.996338	2550.690674	2174.06543	1921.542358	818.833374	3636.245117	7348.351563	1979.605957	3788.487061	8364.78125
F1MMP5	Inter-alpha-trypsin inhibitor heavy chain H1 OS=Bos taurus OX=9913	0.002461947	10687.59375	8349.389648	4487.236328	6075.776855	4279.413574	12011.21582	19477.35547	12701.02832	15680.39063	29752.625	11956.49316	5818.64502	5264.052246	10109.38086	3969.019531	16122.91113	15366.90625	13934.77051	10612.64844	16757.88672
DAA17359	thyroid hormone receptor interactor 11;thyroid receptor-interacting protein 11 isoform X1;thyroid receptor-interacting protein 11 isoform X2;thyroid receptor-interacting protein 11 isoform X3;thyroid receptor-interacting protein 11 isoform X4	0.042263502	1127.952148	1	19.86515808	1	2207.774658	2.551004171	5985.182129	1	1671.361328	2799.660645	1	1	1406.171753	3105.123291	2223.574219	3251.417969	5309.581055	1	1.19486177	1631.810303
F1MC48	IQ motif containing GTPase activating protein 1 OS=Bos taurus OX=9913	0.002463118	2.132616758	3449.090332	804.1275635	9185.053711	1657.261963	6713.904297	2279.55542	3339.202637	16422.40625	3857.404541	724.8637695	3262.719971	1291.953247	8470.134766	1154.452881	2769.458252	1184.813721	716.4077759	26841.62891	2150.178955
F1N045	Complement component C7 OS=Bos taurus OX=9913	0.000149283	40662.46875	40826.34766	27714.54883	22129.10547	35980.79688	39747.73828	53117.05078	50436.05469	53185.83203	54366.54688	39497.50781	49976.21094	34279.54688	24508.92773	52542.91016	41597.16016	45935.14063	58932.23438	65209.07031	65540.45313
E1BMR8	Ring finger protein 157 OS=Bos taurus OX=9913	0.002502775	13797.88477	13934.625	15716.81543	233838.0625	15578.1875	37827.8125	17395.76563	20817.41406	21806.40039	17098.93359	21533.2832	15041.01953	13744.86133	18363.23242	13467.34473	29610.57227	16590.58398	69294.69531	31510.09375	21709.17578
G3N1U6	Apoptosis facilitator Bcl-2-like protein 14 OS=Bos taurus OX=9913	0.000125873	66555.14063	840082.9375	1086318.625	839516.375	983746.6875	1435334.125	922782.1875	1253077.25	1751698.625	1207196.75	1085968	936240.5625	771331.5	947942.8125	1074762.125	1434773.75	1430608	1700635.625	1675364.875	1453787.125
G3X6K8	Haptoglobin OS=Bos taurus OX=9913	0.004321666	1	1	230255.0156	12448.9248	1	1	1	1	220.2437286	1	1	583423.6875	31400.625	1316.927856	948287	91430.03906	1	1.740831494	1	1
G3N2D0	Zinc finger protein 469 OS=Bos taurus OX=9913	0.000885107	86394.80469	99317.02344	67750.73438	116920.2031	102539.1172	128810.0391	157442.7344	66118.71094	133570.6875	175267.125	111171.6797	144045.2656	128793.9141	86833.25781	101815.4219	138316.8906	149565.8594	40016.37891	241487.0625	152490.375
Q3B7N0	Cadherin-13 OS=Bos taurus OX=9913	0.01435802	1.807055712	1.333929896	390.6968689	2066.944824	278.5042114	2553.921143	584.3121948	1159.884155	821.1247559	534.1540527	839.8833008	1179.560791	442.7860107	376.8611755	1	1085.257324	1.315189004	542.4536133	1	250.6833496
DAA20835	hypothetical protein;uncharacterized protein KIAA1109 homolog isoform X5;uncharacterized protein KIAA1109 homolog isoform X1;uncharacterized protein KIAA1109 homolog isoform X2;uncharacterized protein KIAA1109 homolog isoform X3;uncharacterized protein KIAA1109 homolog isoform X4;uncharacterized protein KIAA1109 homolog isoform X6;uncharacterized protein KIAA1109 homolog isoform X7;uncharacterized protein KIAA1109 homolog isoform X8;uncharacterized protein KIAA1109 homolog isoform X9	0.044161198	9750.086914	2290.157715	1	15717.72754	1057.374878	7489.817383	937.1964722	1.136793613	10158.44922	809.1085815	1	10238.38379	9526.091797	1145.680908	10471.70703	20676.23242	2747.352539	1	1075.779297	346.1669006
DAA21008	proteoglycan 4;proteoglycan 4 precursor;proteoglycan 4 isoform X1;proteoglycan 4 isoform X2;proteoglycan 4 isoform X3	0.002463118	5707.271973	5650.313965	2958.456787	4277.998047	6161.032227	3691.960205	6800.176758	5175.611816	4114.480957	4382.029297	8415.995117	3631.381348	1719.201294	5187.626465	6083.869629	5036.064453	5058.077637	1585.958862	6109.762207	4840.421875
P62285	Abnormal spindle-like microcephaly-associated protein homolog (Fragment) OS=Bos taurus OX=9913	0.002463118	5000954	59048.08984	43916.35547	45673.60156	5141.02832	4888543.5	5646796	3887219.5	2467215	181011.1406	7565534	72253.45313	3505.577393	1	1	5800196.5	6574217.5	3842306.75	3552582	76986.05469
A6QQA8	Sulfhydryl oxidase OS=Bos taurus OX=9913	0.002463118	7567.57373	4243.394531	5620.436523	4836.870605	4422.17041	5479.779297	6593.482422	5230.904785	7274.211426	10235.7334	4729.431641	4048.956299	6268.067383	4046.618408	2891.480225	7340.5	9376.46875	4243.045898	7688.896973	6679.254883
E1BMJ0	Serpin family G member 1 OS=Bos taurus OX=9913	0.002463118	41319.59766	24442.34961	878.944397	20528.31836	1	29235.70508	23112.66016	626.6859131	13301.11719	1	37658.95703	29961.55469	696.2422485	11249.63281	1	17042.16797	10336.28125	1.026072264	4253.07666	1
A6QQW0	Zinc finger protein 143 OS=Bos taurus OX=9913	0.002463118	42547.24609	50830.32813	75344.82813	84207.80469	18888.99219	127536.5469	93678.28125	57880.54688	64360.80078	98844.91406	54016.82031	70772.15625	95901.32031	138190.8125	56145.26953	119986.8438	124509.4688	110257	169821.0625	126517.9688
DAA22722	KIAA1850 protein-like;deubiquitinating protein VCIP135	0.042178078	2265.27417	1	600.0649414	518.0737915	211.0858307	1	283.2001038	5508.247559	2875.239502	6826.203613	4241.109375	1000.642273	504.0065613	543.5521851	1	2062.506836	7728.694824	5318.748535	2533.125244	334.8979492
F1MNN7	Lipopolysaccharide-binding protein OS=Bos taurus OX=9913	0.002463118	27990.19141	24289.07031	54449.03516	32157.96484	9439.595703	68818.15625	21710.06445	14510.36328	25231.32422	30908.43359	17888.38477	135048.9219	32012.27148	27398.31055	83724.25781	26296.97656	22624.09961	50338.04297	81466.46875	102735.0703
E1BP40	Cilia and flagella associated protein 61 OS=Bos taurus OX=9913	0.002463118	519.1809082	1	2375.534668	1	1082.386475	1	1428.029907	2191.905762	1535.96167	2814.613525	2.042557716	1723.162109	1743.846558	329.7193909	309.0643311	1270.850464	1.517239809	401.6268921	2327.900391	1.12878263
F1MNW4	Inter-alpha-trypsin inhibitor heavy chain H2 OS=Bos taurus OX=9913	0.001296376	233103.6875	163086.3281	172016	187562.5938	128748.375	229793.6875	249552.9375	266928.375	251425.0938	205546.4531	132370.1563	64268.35156	68114.46875	143658.1875	80727.4375	200399.0938	229224.7969	196913.2813	149753.1563	176015.4063
E1BF57	Integrator complex subunit 6 OS=Bos taurus OX=9913	0.002463118	38437.33984	27904.16406	41964.21875	34825.49219	37878.88281	56262.00781	58233.26172	40529.97266	59475.61328	64512.98047	13162.75293	14183.75098	35179.82031	18020.08398	21618.33984	18990.23828	46912.92188	25749.79688	55395.8125	24388.64063
E1B6Z6	Lipocalin 2 OS=Bos taurus OX=9913	0.002463118	21171.77344	13125.14844	9403.445313	21038.08594	10496.875	3963.628906	16364.9082	13074.22266	13684.39941	21231.92773	24666.92773	12886.875	11610.46094	45072.26172	12207.7002	11815.35938	19786.55469	20822.81055	21865.14258	28847.23242
DAA24658	IGK protein-like	0.002463118	132559.3906	114989.0625	182413.6719	203450.6094	65487.91406	309290.25	121551.7031	150474.0938	134691.0625	424641.7813	167522.9531	146771.0938	221233.75	161762.4063	51091.28906	232153.7188	193803.4219	80162.08594	211471.3906	234911.4219
E1BJV5	Zinc finger protein 638 OS=Bos taurus OX=9913	0.011331639	183394.5313	114635.6719	30373.23047	1694225.125	8563.512695	11822.12305	34221.56641	21935.46094	16391.63477	47770.70703	100403.0547	77988.80469	9775.848633	22959.38672	7499.189941	16728.05664	33962.14844	899371.875	10294.47168	7581.606445
DAA25420	thrombospondin 1 precursor;thrombospondin-1 isoform X1	0.002463118	14784.61035	20296.65039	20439.49219	3.175243139	9439.365234	2948.121338	10691.27148	5011.870605	17783.88086	14387.06055	6518.638672	5639.864258	19328.78516	7948.861328	4916.396973	12759.55762	12943.37109	8792.942383	17179.23438	14651.77539
F1MMK9	Protein AMBP OS=Bos taurus OX=9913	0.002463118	211967.0313	156881.2969	174294.7188	155960.375	141523.7656	191739.125	244361.2031	296493.5	212723.2031	271417.0313	211746.1719	129470.8438	176892.5156	160077.5156	137723.375	209118.5469	222768.2188	236737.4531	160192.8281	189055.2188
F1MTT3	Coagulation factor XII OS=Bos taurus OX=9913	0.002463118	3237.463867	2629.362305	2102.134766	2068.785889	2827.568604	3885.500977	5430.256836	4620.229492	6005.575684	9468.324219	5609.625977	2831.991455	6511.297363	3433.381348	4260.40332	5417.93457	7734.108398	5799.262207	6280.541992	9010.551758
G3N3B9	Uncharacterized protein OS=Bos taurus OX=9913	0.037002291	2.564377308	5162.325195	5982.859863	2555.479492	1	5842.61084	4683.717773	2566.946533	10504.17871	763.9326172	3110.843018	358.463623	995.3682861	1249.498535	674.3344116	1654.477783	7880.773438	1531.279297	2483.603027	12.40228653
Q32S26	Bromodomain-containing protein 2 OS=Bos taurus OX=9913	0.006436174	1	8079.016602	5766.515137	16011.5791	5497.45166	13066.24121	12993.27148	10883.42383	6564.213867	9925.323242	11167.38281	9399.540039	9324.225586	12827.6123	5661.696777	11875.87207	13494.43066	3477.437988	11292.72266	8026.907715
P35445	Cartilage oligomeric matrix protein OS=Bos taurus OX=9913	0.002463118	1494.526611	2982.397461	2171.620605	1571.127686	3345.037109	1213.832031	3408.942871	3579.006104	2572.161865	3655.184326	1801.284668	917.2478638	1256.64209	837.3380127	1564.014038	1524.421997	4242.128418	2646.508301	2441.911377	3641.93335
DAA28361	fms-related tyrosine kinase 4;vascular endothelial growth factor receptor 3 isoform X1;vascular endothelial growth factor receptor 3 isoform X2;vascular endothelial growth factor receptor 3 isoform X3;vascular endothelial growth factor receptor 3 isoform X4	0.013557993	267.6603394	171.5763855	353.8017578	1471.737549	195.091629	1259.585205	710.6376343	419.1681213	571.2362671	683.6337891	522.8070679	349.3273621	727.0184326	573.5505371	373.922821	846.1221924	364.1151428	6053.192383	558.8555298	515.8015747
DAA28858	hypothetical protein	0.006093459	5340.697754	6690.15918	1	1150.8302	5421.361816	10925.60742	1660.912842	3716.531982	11190.73535	1372.89502	237.436554	22565.7168	2466.884277	5322.375	2331.20166	2174.826416	12578.19238	9146.097656	29730.36523	7652.737305
DAA28891	prematurely terminated mRNA decay factor-like;protein ZGRF1 isoform X1;protein ZGRF1 isoform X2;protein ZGRF1 isoform X3	0.002463118	206034.0938	131829.7031	184205.5	324303.9063	110714.4688	279111.5938	404654.3125	257395.4531	124248.6797	308512.4688	302083.625	179933.9219	195188.6719	254982.125	88100.99219	245823.8438	295480.3438	184348.9844	147153.125	140529.4219
F1MYN5	Fibulin-1 OS=Bos taurus OX=9913	0.002461947	28505.36719	26518.01563	19439.50586	16756.94531	18841.38086	21868.39453	34782.49219	26654.12695	20765.84766	40840.15234	13640.95117	13824.23828	12233.74316	9230.620117	10850.15234	17483.6582	27968.03711	17788.29883	16958.27734	21099.50586
Q68RU0	Ovarian and testicular apolipoprotein N OS=Bos taurus OX=9913	0.001332719	71787.42969	70092.86719	113416.0234	168352.7656	68996.02344	163704.6406	215867.0469	161647.125	142642.1094	122759.8281	125214.0156	132166.0625	175757.4844	180476.5938	113938.6641	201370.2344	231333.2969	188674.9688	144352.4844	104976.8594
G3N0V2	Keratin 1 OS=Bos taurus OX=9913	0.002726918	2.114857197	2714.317627	4545.634277	713.3583374	1	1.279754519	2.20933938	1	831.9589844	382.5889893	2.169655561	1	1	1	1	1.011831284	1.220654368	5724.672852	159.0378876	1.055914164
E1B991	Keratin 2 OS=Bos taurus OX=9913	0.002463118	45050.59375	29009.85547	24633.27344	64657.60938	2256.600342	51185.94922	50058.09766	27704.65039	7249.322266	22697.85352	38611.99219	21258.71094	20215.75	47383.57813	11746.98438	26580.51172	18802.3418	13411.79492	12884.93652	30653.42578
DAA30633	"laminin, beta 1;laminin subunit beta-1 precursor"	0.036399635	25544.61328	3567.180664	531.5962524	39394.51172	1	24584.03516	68461.78125	31566.4707	11279.14355	716.5333862	82578.625	34700.66797	40648.18359	75042.54688	25616.58008	33590.28516	823.2470093	11259.83008	20927.70117	19435.64063
F1MXF5	A-kinase anchoring protein 9 OS=Bos taurus OX=9913	0.007829095	387440.0313	325491.9063	142910.9844	361634.5313	251891.2969	152377.5156	367706.2188	51335.87109	405628.6875	454548.3438	239341.9688	218344.3906	52318.22266	16301.73047	672717.25	405627.9063	173731.1719	180658.0781	296939.75	488388.4063
G3N126	Collagen type VI alpha 3 chain OS=Bos taurus OX=9913	0.071464542	1.910147905	1.782787204	326.7467041	2.12776804	1	1.294734478	320.806427	568.5408936	341.9299622	1.468047142	1.269513607	46.36115646	453.4717407	1.04901123	329.6303406	900.4157715	599.5661621	505.1251221	555.7002563	460.4686279
F1MX86	Complement C8 beta chain OS=Bos taurus OX=9913	0.000161431	37486.14844	40044.96484	97263.92969	28319.14453	30299.89453	101979.4297	35378.37109	42058.1875	105180.875	33911.71484	36091.24219	34553.28516	25509.59766	35271.21094	30385.61719	32246.42383	37506.35547	121286.5625	37740.94922	47894.32031
F1MWM0	ATP binding cassette subfamily A member 4 OS=Bos taurus OX=9913	0.033160555	319.5280151	252.2321472	5055.192383	415.6879578	429.2064514	1581.614868	336.0024719	1177.569092	1004.71228	1	10230.60449	20943.08789	719.8171387	10847.89648	249.9151154	15294.58105	15249.75293	13941.23047	20399.61914	2210.925293
A6QNW7	CD5L protein OS=Bos taurus OX=9913	0.00094545	41330.73047	27482.82813	59742.21484	201186.3438	59785.03125	241834.9531	76009.17188	166961.0469	50789.83594	178985.5625	34433.07813	40283.6875	60011.88672	91089.84375	55342.96094	147352.4531	57004.80469	64906.41797	54250.875	96613.71094
